+AF8-id,stop+AF8-name,stop+AF8-lat,stop+AF8-lon,location+AF8-type,parent+AF8-station,zone+AF8-id,wheelchair+AF8-boarding,MFL,BSS,NHSL
20064,Township Line Rd +ACY- Wilson Dr +AC0- FS,39.965887,+AC0-75.299992,,,1,,,,
1918,Township Line Rd Station,39.974791,+AC0-75.281572,,,2,,,,1
30334,Trenton Rd +ACY-  Tyburn Rd,40.1895,+AC0-74.824495,,,1,,,,
28010,Trenton Rd +ACY- Beverly Av,40.187826,+AC0-74.829142,,,1,,,,
28068,Trenton Rd +ACY- Beverly Ln ,40.187621,+AC0-74.829191,,,1,,,,
1751,Trenton Rd +ACY- Tyburn Rd +AC0- FS,40.189731,+AC0-74.824339,,,1,,,,
1754,Trenton Transit Center ,40.219322,+AC0-74.754202,,,1,,,,
20849,Tri State Mall,39.816341,+AC0-75.448893,,,1,,,,
30509,Tri State Mall +ACM-3,39.814975,+AC0-75.448727,,,1,,,,
20432,Tri State Mall 2,39.815047,+AC0-75.448939,,,1,,,,
27920,Trooper Rd +ACY- Audubon Rd,40.114638,+AC0-75.41847,,,1,,,,
18323,Trooper Rd +ACY- Audubon Rd +AC0- FS,40.114799,+AC0-75.417855,,,1,,,,
31008,Trooper Rd +ACY- Blvd of the Generals +AC0- FS,40.127614,+AC0-75.404582,,,1,,,,
29647,Trooper Rd +ACY- Egypt Rd +AC0- FS,40.13047,+AC0-75.402095,,,1,,,,
18377,Trooper Rd +ACY- Forge Av +AC0- FS,40.125392,+AC0-75.407176,,,1,,,,
30339,Trooper Rd +ACY- Shannondell +AC0- MBFS,40.129095,+AC0-75.403007,,,1,,,,
31007,Trooper Rd +ACY- Shannondell Blvd,40.127293,+AC0-75.405316,,,1,,,,
27918,Trooper Rd +ACY- Van Buren Av ,40.120974,+AC0-75.411793,,,1,,,,
31009,Trooper Rd +ACY- Van Buren Av ,40.12085,+AC0-75.411639,,,1,,,,
817,Turnpike Dr +ACY- Angelo's,40.161958,+AC0-75.103115,,,1,,,,
28005,Tyburn Rd +ACY- Martha Dr,40.183041,+AC0-74.814172,,,1,,,,
28073,Tyburn Rd +ACY- Martha Dr,40.182809,+AC0-74.814186,,,1,,,,
31313,Tyburn Rd +ACY- New Falls Rd,40.183756,+AC0-74.81984,,,1,,,,
31332,Tyburn Rd +ACY- New Falls Rd +AC0- FS,40.183633,+AC0-74.820197,,,1,,,,
16046,Umbria St +ACY-  Fountain St ,40.032379,+AC0-75.232355,,,1,,,,
922,Umbria St +ACY- Domino Ln,40.038335,+AC0-75.239669,,,1,,,,
908,Umbria St +ACY- Domino Ln +AC0- FS,40.038424,+AC0-75.24,,,1,,,,
18385,Umbria St +ACY- Domino St +AC0- MBFS,40.037959,+AC0-75.239315,,,1,,,,
18389,Umbria St +ACY- Fountain St ,40.032397,+AC0-75.232532,,,1,,,,
16042,Umbria St +ACY- Hermitage St ,40.030903,+AC0-75.230326,,,1,,,,
18390,Umbria St +ACY- Hermitage St ,40.030957,+AC0-75.230515,,,1,,,,
30910,Umbria St +ACY- Lemonte St,40.033836,+AC0-75.233876,,,1,,,,
18388,Umbria St +ACY- Lemonte St ,40.033872,+AC0-75.234053,,,1,,,,
18391,Umbria St +ACY- Leverington Av ,40.02967,+AC0-75.229348,,,1,,,,
30294,Umbria St +ACY- Leverington Av +AC0- FS,40.02975,+AC0-75.229241,,,1,,,,
18027,Umbria St +ACY- Paoli Av ,40.036277,+AC0-75.236529,,,1,,,,
18386,Umbria St +ACY- Paoli Av ,40.036277,+AC0-75.236707,,,1,,,,
18028,Umbria St +ACY- Paoli Av +AC0- MBFS,40.037512,+AC0-75.238441,,,1,,,,
18387,Umbria St +ACY- Parker Av +AC0- FS,40.035347,+AC0-75.235373,,,1,,,,
18024,Umbria St +ACY- Parker St ,40.034882,+AC0-75.234807,,,1,,,,
20015,Union Av +ACY- Baltimore Av +AC0- FS,39.939545,+AC0-75.265564,,,1,,,,
23436,Union Av +ACY- Montgomery Av,40.066208,+AC0-75.125823,,,1,,,,
23566,Union Av +ACY- Mountain Av,40.066211,+AC0-75.12716,,,1,,,,
20019,Union Av +ACY- Powelton Av,39.946089,+AC0-75.267107,,,1,,,,
20016,Union Av +ACY- Stewart Av,39.942071,+AC0-75.26616,,,1,,,,
20017,Union Av +ACY- Wynnewood Av,39.94375,+AC0-75.266569,,,1,,,,
27601,Union Meeting +ACY- Harvest Dr +AC0- MBFS,40.150515,+AC0-75.283339,,,1,,,,
27596,Union Meeting +ACY- Harvest Dr +AC0- MBNS,40.148811,+AC0-75.284775,,,1,,,,
27603,Union Meeting Rd +ACY- Jolly Rd +AC0- FS,40.146298,+AC0-75.287658,,,1,,,,
28745,Union St +ACY- Maple St,40.285116,+AC0-75.296789,,,1,,,,
29651,Unionville Pk +ACY- Bethlehem Pk +AC0- MBFS,40.294381,+AC0-75.288146,,,1,,,,
28806,Unionville Pk +ACY- Maple Av,40.285429,+AC0-75.296765,,,1,,,,
28802,Unionville Pk +ACY- N Penn Rd,40.293338,+AC0-75.289133,,,1,,,,
28749,Unionville Pk +ACY- N Penn Rd +AC0- 1,40.293017,+AC0-75.289181,,,1,,,,
29698,Unionville Pk +ACY- N Penn Rd +AC0- 2 MBFS,40.294319,+AC0-75.287932,,,1,,,,
30954,Unionville Pk +ACY- Richmond Rd,40.28904,+AC0-75.293235,,,1,,,,
30955,Unionville Pk +ACY- Richmond Rd,40.28871,+AC0-75.293271,,,1,,,,
1866,Unisys,40.056417,+AC0-75.512862,,,1,,,,
18926,University +ACY- Alumni,39.930795,+AC0-75.529424,,,1,,,,
21435,University Av +ACY- Baltimore Av +AC0- MBFS,39.948821,+AC0-75.199415,,,1,,,,
21230,University Av +ACY- Curie Blvd,39.947641,+AC0-75.198533,,,1,,,,
21451,University Av +ACY- Veterans Hosp,39.949231,+AC0-75.19939,,,1,,,,
29974,University Circle +ACY- Hospitality Ln ,39.935802,+AC0-75.530234,,,1,,,,
18927,University Dr +ACY- Alumni Dr,39.930876,+AC0-75.529696,,,1,,,,
29975,University Dr +ACY- Cope Hall,39.932517,+AC0-75.530938,,,1,,,,
25624,Upland Av +ACY- 22nd St,39.857782,+AC0-75.371479,,,1,,,,
31154,Upland Av +ACY- 22nd St +AC0- FS,39.857639,+AC0-75.371609,,,1,,,,
31705,Upland Rd +ACY- Arlington Av,39.865944,+AC0-75.382277,,,1,0,,,
31711,Upland Rd +ACY- Arlington Av,39.865747,+AC0-75.382053,,,1,0,,,
31704,Upland Rd +ACY- Edgmont Av,39.868612,+AC0-75.382357,,,1,0,,,
31712,Upland Rd +ACY- Edgmont Av,39.868648,+AC0-75.382145,,,1,0,,,
31706,Upland Rd +ACY- Victor Av,39.862865,+AC0-75.382161,,,1,0,,,
31710,Upland Rd +ACY- Victor Av,39.862749,+AC0-75.381937,,,1,0,,,
818,UPS Air Hub +ACY- Hog Island Rd ,39.858606,+AC0-75.257611,,,1,,,,
30360,UPS Customer Center +ACY- Deliveries,39.859775,+AC0-75.24552,,,1,,,,
30361,UPS Employee lot +ACM-1 inside,39.859054,+AC0-75.259096,,,1,,,,
29443,UPS Employment Office,39.862591,+AC0-75.242257,,,1,,,,
19543,UPS Gate 7,39.859014,+AC0-75.249649,,,1,,,,
17556,Upsal St +ACY- Gilbert St ,40.068116,+AC0-75.164694,,,1,,,,
15488,Upsal St +ACY- Lowber Av,40.065268,+AC0-75.168123,,,1,,,,
17549,Upsal St +ACY- Lowber Av ,40.065107,+AC0-75.168135,,,1,,,,
370,Upsal St +ACY- Mansfield Av,40.063593,+AC0-75.169868,,,1,,,,
383,Upsal St +ACY- Mansfield St ,40.063433,+AC0-75.16988,,,1,,,,
17540,Upsal St +ACY- Rodney St ,40.064207,+AC0-75.169061,,,1,,,,
15490,Upsal St +ACY- Stenton Av,40.062667,+AC0-75.170829,,,1,,,,
17537,Upsal St +ACY- Stenton Av +AC0- FS,40.062702,+AC0-75.17064,,,1,,,,
15484,Upsal St +ACY- Woolston Av,40.067494,+AC0-75.165714,,,1,,,,
17553,Upsal St +ACY- Woolston Av ,40.06712,+AC0-75.166046,,,1,,,,
30421,Uptown Worthington Shopping Ctr,40.04755,+AC0-75.520895,,,1,,,,
2298,Uwchlan Av +ACY- Gordon Dr +AC0- FS  ,40.062149,+AC0-75.652147,,,1,,,,
30667,Uwchlan Av +ACY- Gordon Dr MBNS,40.061372,+AC0-75.65257,,,1,,,,
30666,Uwchlan Av +ACY- Holmes Dr,40.054952,+AC0-75.658712,,,1,,,,
2299,Uwchlan Av +ACY- Marsh Creek Dr,40.057607,+AC0-75.656438,,,1,,,,
2308,Uwchlan Av +ACY- Marsh Creek Dr,40.057885,+AC0-75.655906,,,1,,,,
30658,Uwchlan Av +ACY- Marsh Creek Dr +AC0- MBNS,40.058635,+AC0-75.655471,,,1,,,,
30659,Uwchlan Av +ACY- Pottstown Pk +AC0- FS,40.055774,+AC0-75.65817,,,1,,,,
29221,Uwchlan Av +ACY- Sherree Blvd +AC0- MBFS,40.060397,+AC0-75.653774,,,1,,,,
1737,Valley Forge National Historic Park,40.101688,+AC0-75.422117,,,8,,,,
28853,Valley Forge Park Dr +ACY- Wash Chapel,40.104455,+AC0-75.436105,,,1,,,,
28975,Valley Forge Park Dr +ACY- Wash Chapel,40.104169,+AC0-75.438661,,,1,,,,
29726,Valley Forge Rd +ACY- 5th Av +AC0- FS,40.103899,+AC0-75.404011,,,8,,,,
28964,Valley Forge Rd +ACY- Dorchester Way,40.120261,+AC0-75.498178,,,1,,,,
28858,Valley Forge Rd +ACY- Eastgate Dr,40.106374,+AC0-75.477407,,,1,,,,
28970,Valley Forge Rd +ACY- Eastgate Dr,40.106463,+AC0-75.477774,,,1,,,,
19691,Valley Forge Rd +ACY- Ferry Ln,40.112192,+AC0-75.481458,,,1,,,,
19692,Valley Forge Rd +ACY- Ferry Ln +AC0- FS,40.112049,+AC0-75.481589,,,1,,,,
13882,Valley Forge Rd +ACY- Geerdes Blvd,40.103023,+AC0-75.400698,,,8,,,,
30584,Valley Forge Rd +ACY- Kleyona Av,40.12147,+AC0-75.507565,,,1,,,,
28966,Valley Forge Rd +ACY- Lafayette Dr,40.115216,+AC0-75.484929,,,1,,,,
28862,Valley Forge Rd +ACY- Lafayette Rd,40.115377,+AC0-75.484822,,,1,,,,
29725,Valley Forge Rd +ACY- Mancill Mill Rd,40.105256,+AC0-75.408697,,,8,,,,
28864,Valley Forge Rd +ACY- Morehall Dr,40.12044,+AC0-75.497894,,,1,,,,
28965,Valley Forge Rd +ACY- Pawlings Rd,40.1175,+AC0-75.487522,,,1,,,,
28863,Valley Forge Rd +ACY- Pawlings Rd +AC0- FS,40.117714,+AC0-75.487523,,,1,,,,
28854,Valley Forge Rd +ACY- Valley Creek Rd,40.100041,+AC0-75.461747,,,1,,,,
28972,Valley Forge Rd +ACY- Valley Creek Rd,40.099872,+AC0-75.461428,,,1,,,,
31193,Valley Forge Rd +ACY- Valley Park Rd,40.099681,+AC0-75.472492,,,1,,,,
31194,Valley Forge Rd +ACY- Valley Park Rd,40.099253,+AC0-75.471296,,,1,,,,
29731,Valley Forge Rd +ACY- Vandenberg Blvd,40.10372,+AC0-75.40207,,,8,,,,
28866,Valley Forge Rd +ACY- Whitehorse Rd,40.120089,+AC0-75.502936,,,1,,,,
28962,Valley Forge Rd +ACY- Whitehorse Rd,40.119946,+AC0-75.503362,,,1,,,,
1738,Valley Forge Towers             ,40.104162,+AC0-75.413159,,,8,,,,
29278,Valley Stream Pkwy +ACY- 40 Bldg,40.05816,+AC0-75.522552,,,1,,,,
1870,Valley Stream Pkwy +ACY- Morehall Rd,40.057175,+AC0-75.527825,,,1,,,,
29192,Valley Stream Pkwy +ACY- Swedesford Rd,40.056066,+AC0-75.517748,,,1,,,,
17140,Van Horn Dr +ACY- Craven Av +AC0- FS,40.190212,+AC0-75.087536,,,1,,,,
17141,Van Horn Dr +ACY- Jacksonville Rd,40.190911,+AC0-75.08867,,,1,,,,
24304,Vare Av +ACY- Winton St,39.926767,+AC0-75.194516,,,1,,,,
17830,Venango St +ACY- Emerald Av ,39.999057,+AC0-75.101954,,,1,,,,
17749,Venango St +ACY- Emerald St ,39.99912,+AC0-75.10219,,,1,,,,
17752,Venango St +ACY- Frankford Av ,39.998234,+AC0-75.101403,,,1,,,,
17748,Venango St +ACY- Jasper St ,40.000086,+AC0-75.103049,,,1,,,,
17834,Venango St +ACY- Jasper St ,40.000014,+AC0-75.102801,,,1,,,,
31122,Venango St +ACY- Kensington Av,40.001374,+AC0-75.103976,,,1,,,,
15510,Vernon Rd +ACY- Anderson St,40.062305,+AC0-75.177335,,,1,,,,
17520,Vernon Rd +ACY- Anderson St ,40.062118,+AC0-75.1773,,,1,,,,
15514,Vernon Rd +ACY- Ardleigh St,40.060789,+AC0-75.177636,,,1,,,,
17519,Vernon Rd +ACY- Ardleigh St +AC0- FS,40.060717,+AC0-75.177506,,,1,,,,
15515,Vernon Rd +ACY- Blakemore St,40.059799,+AC0-75.178219,,,1,,,,
17518,Vernon Rd +ACY- Blakemore St +AC0- FS,40.05971,+AC0-75.17816,,,1,,,,
15509,Vernon Rd +ACY- Crittenden St,40.063901,+AC0-75.176289,,,1,,,,
17523,Vernon Rd +ACY- Crittenden St ,40.06374,+AC0-75.176254,,,1,,,,
17525,Vernon Rd +ACY- Stenton Av ,40.065122,+AC0-75.175362,,,1,,,,
15506,Vernon Rd +ACY- Stenton Av +AC0- FS,40.065051,+AC0-75.175551,,,1,,,,
22958,Verree Rd  +ACY- Alburger Av ,40.09494,+AC0-75.050777,,,1,,,,
22872,Verree Rd +ACY- Alburger Av,40.094583,+AC0-75.050779,,,1,,,,
22969,Verree Rd +ACY- Bloomfield Av ,40.089756,+AC0-75.057087,,,1,,,,
22970,Verree Rd +ACY- Bloomfield Av +AC0- 1 MBFS,40.086852,+AC0-75.059007,,,1,,,,
22971,Verree Rd +ACY- Bloomfield Av +AC0- 2 MBFS,40.085527,+AC0-75.060895,,,1,,,,
27956,Verree Rd +ACY- Bloomfield Av +AC0- 3 MBFS,40.08439,+AC0-75.062546,,,1,,,,
27957,Verree Rd +ACY- Bloomfield Av +AC0- 4 MBFS,40.083261,+AC0-75.06416,,,1,,,,
20395,Verree Rd +ACY- Bloomfield Av +AC0- FS,40.089764,+AC0-75.056886,,,1,,,,
27949,Verree Rd +ACY- Bloomfield Av +AC0- MBNS,40.085864,+AC0-75.06016,,,1,,,,
22863,Verree Rd +ACY- Borbeck Av ,40.07027,+AC0-75.078433,,,1,,,,
22978,Verree Rd +ACY- Borbeck Av ,40.070512,+AC0-75.078479,,,1,,,,
973,Verree Rd +ACY- Bustleton Av ,40.107871,+AC0-75.027063,,,1,,,,
31570,Verree Rd +ACY- Bustleton Av +AC0- FS,40.107961,+AC0-75.027193,,,1,,,,
22967,Verree Rd +ACY- Charette Rd ,40.094202,+AC0-75.05155,,,1,,,,
22879,Verree Rd +ACY- Chesworth Rd ,40.10428,+AC0-75.034456,,,1,,,,
22959,Verree Rd +ACY- Chesworth Rd ,40.10429,+AC0-75.034953,,,1,,,,
22956,Verree Rd +ACY- Creswood Rd ,40.107527,+AC0-75.028201,,,1,,,,
31361,Verree Rd +ACY- Dogwood Ln,40.092866,+AC0-75.052634,,,1,,,,
27954,Verree Rd +ACY- Dogwood Ln +AC0- FS,40.092752,+AC0-75.053108,,,1,,,,
22860,Verree Rd +ACY- Faunce St ,40.066684,+AC0-75.082093,,,1,,,,
22981,Verree Rd +ACY- Faunce St ,40.06688,+AC0-75.082199,,,1,,,,
22980,Verree Rd +ACY- Ferndale St ,40.068135,+AC0-75.080951,,,1,,,,
22960,Verree Rd +ACY- Glenn St,40.103297,+AC0-75.037053,,,1,,,,
22878,Verree Rd +ACY- Glenn St ,40.103056,+AC0-75.037031,,,1,,,,
22957,Verree Rd +ACY- Greymont St ,40.106596,+AC0-75.030135,,,1,,,,
22862,Verree Rd +ACY- Hartel Av ,40.069069,+AC0-75.079681,,,1,,,,
22979,Verree Rd +ACY- Hartel Av ,40.069319,+AC0-75.07975,,,1,,,,
22867,Verree Rd +ACY- Hoffnagle St ,40.076322,+AC0-75.072252,,,1,,,,
22974,Verree Rd +ACY- Hoffnagle St ,40.076554,+AC0-75.072274,,,1,,,,
22868,Verree Rd +ACY- Kendrick St ,40.078716,+AC0-75.069803,,,1,,,,
22973,Verree Rd +ACY- Kendrick St ,40.078895,+AC0-75.069908,,,1,,,,
22864,Verree Rd +ACY- Loney St ,40.07149,+AC0-75.077208,,,1,,,,
22977,Verree Rd +ACY- Loney St ,40.071722,+AC0-75.077243,,,1,,,,
22968,Verree Rd +ACY- Marchman Rd ,40.090858,+AC0-75.055709,,,1,,,,
31362,Verree Rd +ACY- Marchman Rd +AC0- 2 MBFS,40.091754,+AC0-75.053894,,,1,,,,
1495,Verree Rd +ACY- Marchman Rd +AC0- MBFS,40.091088,+AC0-75.054951,,,1,,,,
22877,Verree Rd +ACY- Medway Rd ,40.102373,+AC0-75.038466,,,1,,,,
22961,Verree Rd +ACY- Medway Rd ,40.10257,+AC0-75.03856,,,1,,,,
22876,Verree Rd +ACY- Morefield Rd ,40.101708,+AC0-75.039855,,,1,,,,
22962,Verree Rd +ACY- Morefield Rd ,40.101967,+AC0-75.039841,,,1,,,,
22861,Verree Rd +ACY- Napfle Av ,40.067841,+AC0-75.080929,,,1,,,,
22982,Verree Rd +ACY- Oxford Av ,40.065563,+AC0-75.083483,,,1,,,,
22873,Verree Rd +ACY- Pecan Dr ,40.097022,+AC0-75.048293,,,1,,,,
22966,Verree Rd +ACY- Pecan Dr  ,40.097201,+AC0-75.048482,,,1,,,,
22963,Verree Rd +ACY- Pine Hill Rd ,40.100362,+AC0-75.043199,,,1,,,,
22964,Verree Rd +ACY- Pine Hill Rd +AC0- MBFS,40.099608,+AC0-75.044777,,,1,,,,
27950,Verree Rd +ACY- Pine Hill Rd +AC0- MBNS,40.099314,+AC0-75.044861,,,1,,,,
971,Verree Rd +ACY- Red Lion Rd ,40.104963,+AC0-75.033032,,,1,,,,
984,Verree Rd +ACY- Red Lion Rd +AC0- FS,40.105106,+AC0-75.03328,,,1,,,,
22875,Verree Rd +ACY- Redd Rambler Dr ,40.100351,+AC0-75.042678,,,1,,,,
970,Verree Rd +ACY- Rhawn St ,40.072762,+AC0-75.075901,,,1,,,,
985,Verree Rd +ACY- Rhawn St ,40.072995,+AC0-75.075935,,,1,,,,
22866,Verree Rd +ACY- Solly Av ,40.075103,+AC0-75.073512,,,1,,,,
22975,Verree Rd +ACY- Solly Av ,40.075344,+AC0-75.073546,,,1,,,,
22865,Verree Rd +ACY- Stanwood St ,40.073884,+AC0-75.07476,,,1,,,,
22976,Verree Rd +ACY- Stanwood St +AC0- MBNS,40.074499,+AC0-75.074414,,,1,,,,
27948,Verree Rd +ACY- Strahle St ,40.077524,+AC0-75.071016,,,1,,,,
27958,Verree Rd +ACY- Strahle St ,40.077774,+AC0-75.071062,,,1,,,,
22972,Verree Rd +ACY- Susquehanna Rd ,40.080319,+AC0-75.068434,,,1,,,,
27955,Verree Rd +ACY- Susquehanna Rd  +AC0- MBNS,40.081839,+AC0-75.066238,,,1,,,,
22869,Verree Rd +ACY- Tustin St ,40.080025,+AC0-75.068519,,,1,,,,
22870,Verree Rd +ACY- Tustin St +AC0- MBFS,40.0819,+AC0-75.065895,,,1,,,,
22871,Verree Rd +ACY- Tustin St +AC0- MBFS,40.083189,+AC0-75.064019,,,1,,,,
22874,Verree Rd +ACY- Welsh Rd ,40.098107,+AC0-75.047163,,,1,,,,
22965,Verree Rd +ACY- Welsh Rd  ,40.098491,+AC0-75.047078,,,1,,,,
28307,Veterans Hwy +ACY- Rockview Dr,40.111193,+AC0-74.878783,,,1,,,,
28308,Veterans Hwy +ACY- Rockview Dr +AC0- FS,40.111042,+AC0-74.879163,,,1,,,,
28302,Veterans Hwy +ACY- Winder Dr,40.1069,+AC0-74.876875,,,1,,,,
30708,Veterans Hwy +ACY- Winder Dr +AC0- MBFS,40.10859,+AC0-74.877667,,,1,,,,
18613,Veterans Square Station,39.918343,+AC0-75.391897,,,1,,,,
18615,Veterans Square Station,39.918209,+AC0-75.392145,,,1,,,,
16993,Victory Av +ACY- Cobbs Creek No Stop,39.96611,+AC0-75.262231,,,1,,,,
31596,Village Dr +ACY- Dresher Rd +AC0- MBFS,40.165327,+AC0-75.149055,,,1,,,,
1809,Village of Newtown Shopping     ,40.235332,+AC0-74.945666,,,1,,,,
1929,Villanova Station      ,40.034049,+AC0-75.344037,,,2,,,,1
1321,Vine St +ACY- 19th St,39.959126,+AC0-75.170246,,,1,,,,
21409,Vine St +ACY- 53rd St,39.964825,+AC0-75.226175,,,1,,,,
21408,Vine St +ACY- 54th St,39.964997,+AC0-75.227757,,,1,,,,
21407,Vine St +ACY- 55th St,39.965295,+AC0-75.230036,,,1,,,,
21406,Vine St +ACY- 56th St,39.965539,+AC0-75.232007,,,1,,,,
21405,Vine St +ACY- 57th St,39.965783,+AC0-75.234003,,,1,,,,
24466,Vine St +ACY- 57th St ,39.965881,+AC0-75.233778,,,1,,,,
21404,Vine St +ACY- 58th St,39.966036,+AC0-75.235963,,,1,,,,
553,Vine St +ACY- 59th St,39.966271,+AC0-75.237923,,,1,,,,
21403,Vine St +ACY- 60th St,39.966524,+AC0-75.239918,,,1,,,,
21402,Vine St +ACY- 61st St,39.966777,+AC0-75.241878,,,1,,,,
21401,Vine St +ACY- 62nd St,39.967021,+AC0-75.243874,,,1,,,,
21400,Vine St +ACY- 63rd St,39.967292,+AC0-75.245976,,,1,,,,
21399,Vine St +ACY- 64th St,39.967527,+AC0-75.247959,,,1,,,,
552,Vine St +ACY- 65th St,39.967762,+AC0-75.249943,,,1,,,,
29084,Virginia Dr +ACY- +ACM-1075 Bldg,40.136596,+AC0-75.179311,,,1,,,,
29116,Virginia Dr +ACY- +ACM-550 Bldg,40.136211,+AC0-75.18799,,,1,,,,
29080,Virginia Dr +ACY- +ACM-565 Bldg,40.136068,+AC0-75.187435,,,1,,,,
29117,Virginia Dr +ACY- 500 518 Bldg,40.13713,+AC0-75.19225,,,1,,,,
29085,Virginia Dr +ACY- DeVry University,40.136996,+AC0-75.178493,,,1,,,,
29113,Virginia Dr +ACY- DeVry University,40.137459,+AC0-75.177899,,,1,,,,
29112,Virginia Dr +ACY- GMAC,40.139041,+AC0-75.174484,,,1,,,,
29086,Virginia Dr +ACY- GMAC Bldg,40.138516,+AC0-75.175196,,,1,,,,
30671,W Trenton Av +ACY- Sweet Briar Dr +AC0- MBFS,40.202909,+AC0-74.808324,,,1,,,,
31330,W Trenton Av +ACY- Valarie Av,40.201993,+AC0-74.809174,,,1,,,,
18312,Wadsworth Av +ACY- Cheltenham Av,40.081492,+AC0-75.171423,,,1,,,,
16819,Wadsworth Av +ACY- Cheltenham Av +AC0- FS,40.081163,+AC0-75.172052,,,1,,,,
16822,Wadsworth Av +ACY- Michener Av,40.079025,+AC0-75.174094,,,1,,,,
18310,Wadsworth Av +ACY- Michner Av,40.078828,+AC0-75.174071,,,1,,,,
16820,Wadsworth Av +ACY- Pickering Av,40.080539,+AC0-75.17261,,,1,,,,
18311,Wadsworth Av +ACY- Pickering Av,40.080343,+AC0-75.172587,,,1,,,,
16824,Wadsworth Av +ACY- Thouron St,40.076058,+AC0-75.176873,,,1,,,,
16823,Wadsworth Av +ACY- Williams Av,40.077448,+AC0-75.175602,,,1,,,,
18309,Wadsworth Av +ACY- Williams Av,40.077252,+AC0-75.175579,,,1,,,,
16058,Wagner Av +ACY- Warnock St +AC0- FS,40.034876,+AC0-75.139387,,,1,,,,
26072,Wallingford Av +ACY- Dennis La +AC0- FS,39.908148,+AC0-75.381505,,,1,,,,
26071,Wallingford Av +ACY- Highland Av +AC0- FS,39.907513,+AC0-75.379971,,,1,,,,
26220,Wallingford Av +ACY- Highland Av +AC0- FS,39.907228,+AC0-75.379641,,,1,,,,
26076,Wallingford Av +ACY- Manchester Av,39.910068,+AC0-75.38659,,,1,,,,
26215,Wallingford Av +ACY- Manchester Av +AC0- FS,39.90989,+AC0-75.386614,,,1,,,,
26222,Wallingford Av +ACY- Providence Rd,39.904709,+AC0-75.375678,,,1,,,,
26069,Wallingford Av +ACY- Providence Rd +AC0- FS,39.90487,+AC0-75.375642,,,1,,,,
26219,Wallingford Av +ACY- Treetop La +AC0- FS,39.90813,+AC0-75.3818,,,1,,,,
2174,Wallingford Av +ACY- Vernon St +AC0- FS,39.909023,+AC0-75.384101,,,1,,,,
20399,Walnut Grove Drive +AC0- culdesac,40.166068,+AC0-75.14127,,,1,,,,
18241,Walnut La +ACY- McCallum St,40.039016,+AC0-75.180066,,,1,,,,
18190,Walnut Ln +ACY- Baynton St,40.042071,+AC0-75.176863,,,1,,,,
18243,Walnut Ln +ACY- Baynton St ,40.041892,+AC0-75.176863,,,1,,,,
28683,Walnut Ln +ACY- Baynton St +AC0- MBFS,40.043157,+AC0-75.175523,,,1,,,,
14057,Walnut Ln +ACY- Daniel St,40.032193,+AC0-75.191793,,,1,,,,
14058,Walnut Ln +ACY- Daniel St,40.032024,+AC0-75.191936,,,1,,,,
14059,Walnut Ln +ACY- Germantown Av,40.040307,+AC0-75.178737,,,1,,,,
18191,Walnut Ln +ACY- Germantown Av,40.040646,+AC0-75.1787,,,1,,,,
14060,Walnut Ln +ACY- Greene St,40.037297,+AC0-75.181845,,,1,,,,
30789,Walnut Ln +ACY- Greene St +AC0- MBNS,40.036085,+AC0-75.183091,,,1,,,,
947,Walnut Ln +ACY- Henry Av,40.02855,+AC0-75.205708,,,1,,,,
951,Walnut Ln +ACY- Henry Av,40.028764,+AC0-75.205506,,,1,,,,
14061,Walnut Ln +ACY- Houghton St,40.027732,+AC0-75.207531,,,1,,,,
20557,Walnut Ln +ACY- Houghton St,40.028009,+AC0-75.207294,,,1,,,,
20555,Walnut Ln +ACY- Johnson St,40.033372,+AC0-75.196838,,,1,,,,
14064,Walnut Ln +ACY- Kingsley St,40.032295,+AC0-75.193945,,,1,,,,
14065,Walnut Ln +ACY- Kingsley St,40.032242,+AC0-75.194181,,,1,,,,
14066,Walnut Ln +ACY- Magdalena St,40.029474,+AC0-75.203482,,,1,,,,
20556,Walnut Ln +ACY- Magdelena St,40.029671,+AC0-75.203352,,,1,,,,
18192,Walnut Ln +ACY- McCallum St,40.039257,+AC0-75.180029,,,1,,,,
14067,Walnut Ln +ACY- Morris St +AC0- MBFS,40.033502,+AC0-75.185689,,,1,,,,
20553,Walnut Ln +ACY- Morris St +AC0- MBNS,40.033618,+AC0-75.185783,,,1,,,,
18244,Walnut Ln +ACY- Morton St ,40.044172,+AC0-75.174479,,,1,,,,
28581,Walnut Ln +ACY- Morton St +AC0- MBFS,40.043318,+AC0-75.175569,,,1,,,,
14063,Walnut Ln +ACY- Park Line Dr +AC0- FS,40.03314,+AC0-75.197075,,,1,,,,
14068,Walnut Ln +ACY- Park Ln,40.032681,+AC0-75.195102,,,1,,,,
14069,Walnut Ln +ACY- Park Ln,40.032637,+AC0-75.195351,,,1,,,,
14071,Walnut Ln +ACY- Wayne Av,40.034776,+AC0-75.184384,,,1,,,,
20552,Walnut Ln +ACY- Wayne Av +AC0- FS,40.034803,+AC0-75.184573,,,1,,,,
20554,Walnut Ln +ACY- Wissahickon Av,40.032626,+AC0-75.189711,,,1,,,,
14072,Walnut Ln +ACY- Wissahickon Av +AC0- FS,40.032528,+AC0-75.189558,,,1,,,,
1282,Walnut Locust Station,39.948716,+AC0-75.164498,,,1,1,,1,
14884,Walnut St +ACY- 10th St,39.948513,+AC0-75.157213,,,1,,,,
27450,Walnut St +ACY- 10th St,40.218411,+AC0-75.273623,,,1,,,,
